id,cohort,race,sex,asvab_wt,sci,arith,word,para,number,coding,auto,math,mech,elec,social,weight_custom,pc1_verb,pc2_math,pc3_mech,pc4_admin,pc1_verb_m,pc1_verb_f,pc2_math_m,pc2_math_f,pc3_mech_m,pc3_mech_f,pc4_admin_m,pc4_admin_f,social_m,social_f
6744,79,1,2,72365,-.33324975,-.85309976,-.91055697,-.4208965,.083549634,-.29408503,-.93359005,-.43179002,-.62667513,-1.1013803,1.0795925,70978,-1.1487677,-.80462241,-1.4529725,-.15083215,,-1.1487677,,-.80462241,,-1.4529725,,-.15083215,,1.0795925
6745,79,1,2,127255,-.1553257,-.29705483,-.16651097,-.47690734,-.78254414,-.5232237,-1.6059387,-.59241855,-.59157294,-1.0520583,.94698435,122563,-.5742473,-.76393497,-1.7826192,-.86842155,,-.5742473,,-.76393497,,-1.7826192,,-.86842155,,.94698435
6746,79,2,1,0,,,,,,,,,,,-.62452841,219574,,,,,,,,,,,,,-.62452841,
6747,79,2,2,193278,-1.4966439,-.63338441,-1.3133529,-.70121729,-.50032282,.072508514,-1.587767,-.65326607,-.94453853,-1.1040227,-.064270578,188991,-1.9891187,-1.1205605,-2.1236622,-.12280355,,-1.9891187,,-1.1205605,,-2.1236622,,-.12280355,,-.064270578
6748,79,2,1,0,,,,,,,,,,,1.6113503,224019,,,,,,,,,,,,,1.6113503,
6749,79,2,2,0,,,,,,,,,,,,137014,,,,,,,,,,,,,,
6750,79,2,2,116473,.025858454,-.10118278,.41977221,.85039175,-.30139947,.089053616,-1.0547777,-.1351712,-.60406417,-1.159644,-.069785781,114576,.61239618,-.26896271,-1.6259607,-.020067517,,.61239618,,-.26896271,,-1.6259607,,-.020067517,,-.069785781
6751,79,2,1,141419,.31105334,-.24647805,1.2135395,.71862495,.38796943,.60301495,-.69558948,.73687178,.10211074,.5154689,-.59196216,129909,1.4610668,.5111196,-.38455635,.67079985,1.4610668,,.5111196,,-.38455635,,.67079985,,-.59196216,
6752,79,2,2,130075,.83629012,-.65411061,.89955336,.093330242,-2.6627982,-2.1567602,-.70150369,-.36342186,.036617368,.63064128,-.28126013,127957,1.2346603,-1.163516,-.041813772,-3.2590261,,1.2346603,,-1.163516,,-.041813772,,-3.2590261,,-.28126013
6753,79,2,2,140123,-.7028082,.50046444,.51469278,.9212814,.6807217,.33235261,-1.2554966,1.1742409,-.40180603,-.16361409,-3.8063636,137014,.59781754,1.2765037,-1.5202502,.60802609,,.59781754,,1.2765037,,-1.5202502,,.60802609,,-3.8063636
6754,79,2,2,194280,-.33324975,-.43812343,-.073274821,1.1849853,.84160882,.69327688,-.37415785,.079757586,-.62667513,.37311652,1.0328943,189560,.65225893,-.11621004,-.69607389,1.1260728,,.65225893,,-.11621004,,-.69607389,,1.1260728,,1.0328943
6755,79,2,2,238712,-.027216196,-.5505833,-.060043853,.80986989,.11971138,1.1608007,-.0095623108,-.39865395,-.57324409,.26912537,-.68112046,234470,.57596594,-.8018102,-.24440645,1.1450791,,.57596594,,-.8018102,,-.24440645,,1.1450791,,-.68112046
6756,79,2,2,279291,-.90286362,-1.2879934,-.60771185,.12817442,-.66842264,-.74668741,-1.3846172,.070767961,-.74218261,-.59593755,-.011216914,267366,-.70104456,-.93064684,-1.8216348,-.88741887,,-.70104456,,-.93064684,,-1.8216348,,-.88741887,,-.011216914
6757,79,2,2,194006,-.34716296,-.98827523,-.56781769,.046629399,-.48352858,-.62730098,-1.0547777,-.98901713,-.60406417,-.36846036,-.93553942,190847,-.48440713,-1.3863522,-1.2275561,-.6857217,,-.48440713,,-1.3863522,,-1.2275561,,-.6857217,,-.93553942
6758,79,2,2,272501,-.19187407,.095988788,-.15194905,-.089123987,.72271264,-.047663413,-.91813809,.7204358,-.97033173,-.63231903,-1.0776738,248368,-.26609758,.60647738,-1.5416621,.2901023,,-.26609758,,.60647738,,-1.5416621,,.2901023,,-1.0776738
6759,79,2,1,379112,-.77800298,-1.1052576,-1.6751012,-1.825466,-1.4033715,-.73791599,-.54235655,-.6987862,-.59157294,-.12541868,.74947941,378815,-2.3636808,-1.6634392,-.52320755,-1.3627201,-2.3636808,,-1.6634392,,-.52320755,,-1.3627201,,.74947941,
6760,79,2,1,387963,-1.1699607,-1.4755486,-.88730431,-1.3538331,-1.0605208,-1.4509761,-1.0226749,-.47347155,-.85968626,-.38383985,-1.1946187,378815,-1.8357508,-1.5967766,-1.3362129,-1.7111881,-1.8357508,,-1.5967766,,-1.3362129,,-1.7111881,,-1.1946187,
6761,79,2,2,158227,-1.9977558,-.87904894,-1.8338677,-1.3721278,-2.1169565,-1.0297947,-1.5704352,-1.2565373,-1.0419041,-1.6134514,-1.6747475,155651,-3.0010936,-2.1322939,-2.2393346,-1.850233,,-3.0010936,,-2.1322939,,-2.2393346,,-1.850233,,-1.6747475
6762,79,2,1,154676,-2.0869424,-.81753933,-2.5257461,-1.3544743,-2.5737801,-2.5565529,-1.6312782,-1.1213886,-1.4053409,-1.9145085,-.49028432,150197,-3.4982259,-2.0685558,-2.6423516,-3.3730936,-3.4982259,,-2.0685558,,-2.6423516,,-3.3730936,,-.49028432,
6763,79,1,2,0,,,,,,,,,,,-.34739476,74818,,,,,,,,,,,,,,-.34739476
6764,79,1,1,69135,-1.2619574,-1.1600189,-1.44165,-2.0684049,-1.3906026,-2.2644608,-.67845315,-.91876251,-.90878487,-1.1347245,-.74925971,61758,-2.8456874,-1.7850879,-1.2893597,-2.565659,-2.8456874,,-1.7850879,,-1.2893597,,-2.565659,,-.74925971,
6765,79,1,2,107290,-.5947994,-.51009417,.46916407,-1.0728185,-.34236369,-.17051876,-1.0060687,-.68284309,-.54732913,-.97126067,-.84083289,102502,-.7665208,-.96696466,-1.3025488,-.28963554,,-.7665208,,-.96696466,,-1.3025488,,-.28963554,,-.84083289
6768,79,1,1,249519,1.5179441,.4902122,.95845759,1.3862332,-.6656577,-.32029188,.32579985,1.3827771,.57905263,.52162117,1.0325632,232580,2.2182701,1.2568129,.7020843,-.7396704,2.2182701,,1.2568129,,.7020843,,-.7396704,,1.0325632,
6769,79,2,1,194671,-.2645992,.10843483,-.33633736,.47072288,-1.223498,.433011,-1.0800514,.046110861,-.73666257,-.53759646,.82573062,181758,.034991276,-.40061879,-1.361674,-.27675426,.034991276,,-.40061879,,-1.361674,,-.27675426,,.82573062,
6770,79,2,1,176116,-.33324975,.28808507,-.91055697,-.95619041,-.10596516,-1.2814469,-.15038496,-.43179002,-.62667513,-.11838244,-1.4880267,171015,-1.2722272,-.20095649,-.38188133,-1.1693215,-1.2722272,,-.20095649,,-.38188133,,-1.1693215,,-1.4880267,
6771,79,2,1,313820,-1.0095595,-.94352907,-1.1243631,-.65288311,-2.2945626,-1.6434957,-.49801588,-1.3920546,-.094007,.5154689,-3.0210485,288279,-1.337422,-2.081605,-.077613361,-2.4893649,-1.337422,,-2.081605,,-.077613361,,-2.4893649,,-3.0210485,
6772,79,1,2,0,,,,,,,,,,,-.655249,297501,,,,,,,,,,,,,,-.655249
6773,79,1,2,184415,-1.58338,-1.4124452,-1.9240386,-1.2220601,-2.4860775,-1.9511073,-1.660105,-.86275846,-.93357313,-.98747194,-1.1728737,159838,-2.6326499,-2.1513379,-2.0303719,-2.8580663,,-2.6326499,,-2.1513379,,-2.0303719,,-2.8580663,,-1.1728737
6774,79,1,2,156026,-1.1742166,-.99363476,-.27538732,-.20120677,-.81377572,.0014315114,-1.1536671,-.88224751,-1.1141199,-1.6801628,-1.199731,138194,-1.0424139,-1.6611813,-2.1410747,-.24282229,,-1.0424139,,-1.6611813,,-2.1410747,,-.24282229,,-1.199731
6775,79,1,1,125580,-1.4483404,-1.4713595,-2.0641227,-.98124617,-1.6607753,-2.0721042,-1.0631489,-.91876251,-1.9227425,-1.5231687,-1.0887852,112180,-2.6090467,-2.2554088,-2.3890932,-2.444797,-2.6090467,,-2.2554088,,-2.3890932,,-2.444797,,-1.0887852,
6776,79,1,1,121099,.77616024,1.2994641,.72201681,.84494752,.63615894,1.2990078,-.60840309,1.7837814,2.1086817,.72955745,.69843107,112878,1.3158566,2.7202122,.83344322,1.1666906,1.3158566,,2.7202122,,.83344322,,1.1666906,,.69843107,
6777,79,1,2,223708,-1.7627639,-1.6009692,-1.2432714,-1.759555,-1.1094023,-1.2023695,-1.3881204,-1.3460858,-1.7930771,-1.2602977,-1.5126463,193893,-2.6727726,-2.5340173,-2.3725646,-1.4367732,,-2.6727726,,-2.5340173,,-2.3725646,,-1.4367732,,-1.5126463
6778,79,1,1,103134,-.85296309,-.68473238,-1.2796195,-1.75309,-.51320457,-.80747175,-.49910757,-.75589299,-1.7791681,-1.0226456,1.0903831,98339,-2.2554209,-1.4885798,-1.522871,-.9019419,-2.2554209,,-1.4885798,,-1.522871,,-.9019419,,1.0903831,
6779,79,2,1,119434,1.0925444,.39353934,.67643708,.58145946,.18828228,-.070911273,-.72419238,.45983878,-.53182662,1.0316114,-.60301346,109043,1.5899484,.59064043,-.33434179,-.10386449,1.5899484,,.59064043,,-.33434179,,-.10386449,,-.60301346,
6780,79,1,2,169845,-.7646597,-1.1363341,-1.177073,-.56026345,-.38373318,-.017803464,-.35145321,-.80418259,-1.3312688,-1.3932483,-2.6570487,163582,-1.5772222,-1.671144,-1.4810107,-.056880116,,-1.5772222,,-1.671144,,-1.4810107,,-.056880116,,-2.6570487
6781,79,2,1,0,,,,,,,,,,,.040300272,87940,,,,,,,,,,,,,.040300272,
6783,79,1,2,188935,.53879708,-.87999326,.3797349,-.2392192,-.45283255,.64136732,-.64406872,-.43861863,-.53818321,.32415193,-.25922826,180412,.52682263,-1.1004755,-.44620854,.28768438,,.52682263,,-1.1004755,,-.44620854,,.28768438,,-.25922826
6784,79,1,1,256163,-.42275673,.11214318,1.216186,-.29242969,-.93310624,-.721057,.45367676,-.60541022,-.57324409,2.3308721,.22496152,242166,1.0013163,-.86629474,1.056391,-1.0816916,1.0013163,,-.86629474,,1.056391,,-1.0816916,,.22496152,
6785,79,1,1,102338,-.73493183,-1.6065987,-.75266665,-.99058682,-2.4446023,-1.6166955,-.47121617,-.98138243,-.60238278,-.34900761,.76746452,91418,-1.3190668,-2.394624,-.64869034,-2.5275395,-1.3190668,,-2.394624,,-.64869034,,-2.5275395,,.76746452,
6786,79,1,1,131129,-1.1153877,-1.1643319,-.91055697,-.95619041,-1.9063557,-2.2688088,-.15038496,-.94333762,-.62667513,-.31498203,-.09270376,123307,-1.6188102,-1.923743,-.52002513,-2.7728047,-1.6188102,,-1.923743,,-.52002513,,-2.7728047,,-.09270376,
6787,79,1,2,148267,-1.0691154,-1.6163508,-.3793509,-.87081146,-.84812117,-.9121387,-.98813295,-.97909403,-1.3153824,-1.2324511,.059218116,128507,-1.3618604,-2.1124921,-1.8970947,-1.0407007,,-1.3618604,,-2.1124921,,-1.8970947,,-1.0407007,,.059218116
6788,79,1,2,110225,-1.3402324,-1.2015133,-1.5525858,-.9741047,-2.0452814,-2.208926,-1.5508809,-1.088746,-1.2569258,-1.0373406,-2.0544331,105306,-2.1699252,-2.0967081,-2.148665,-2.8231406,,-2.1699252,,-2.0967081,,-2.148665,,-2.8231406,,-2.0544331
6789,79,1,1,97265,.18140531,-.17024507,-1.1596519,-.51104623,-.71993589,-1.1574564,-.67530906,-.37509221,-.27197519,-.90281177,.29183367,86083,-1.0957388,-.429474,-.86757368,-1.3883692,-1.0957388,,-.429474,,-.86757368,,-1.3883692,,.29183367,
6790,79,1,1,110374,-1.5064566,-1.1643319,-1.2826824,-.68854344,-.57975215,-.19534884,-.70981717,-.63640904,-1.1638254,-.11838244,-.67885184,103790,-1.7406868,-1.5940233,-1.2315805,-.3377147,-1.7406868,,-1.5940233,,-1.2315805,,-.3377147,,-.67885184,
6791,79,1,1,77234,-.25322339,-1.0083387,-.81559938,-1.4789214,-.90557152,-1.6746398,-.83585876,-.64659578,-1.3426013,-.17809103,-.03990718,73644,-1.3723067,-1.4726324,-1.1937504,-1.8964282,-1.3723067,,-1.4726324,,-1.1937504,,-1.8964282,,-.03990718,
6792,79,1,1,77234,-.053310145,-.79260117,-.81559938,-.93058407,-.90557152,-.15709572,-.61135799,-.31870431,-.14204235,.24418624,-.61392331,73644,-.93844533,-.94991004,-.24594481,-.65637553,-.93844533,,-.94991004,,-.24594481,,-.65637553,,-.61392331,
6793,79,1,2,95040,-1.7996188,-1.0865264,-1.0123334,-1.6492622,-.83872432,-.25352716,-1.3566502,-.66808856,-.51680648,-.90036172,.19095704,90752,-2.5048726,-1.4496415,-1.591897,-.58455169,,-2.5048726,,-1.4496415,,-1.591897,,-.58455169,,.19095704
6794,79,1,1,0,,,,,,,,,,,-1.0600903,103790,,,,,,,,,,,,,-1.0600903,
6795,79,1,1,125156,-.32769313,-.94113535,.28845495,.12167708,-2.0558665,.045527007,-.3908439,-.57276201,-.16956954,.2857151,-.12808384,108815,.30505791,-1.6334056,-.16581595,-.95417774,.30505791,,-1.6334056,,-.16581595,,-.95417774,,-.12808384,
6796,79,1,1,99104,-.21452405,-1.0865264,.17432728,.5678131,-.54374766,-.54462749,-.39461815,-1.2565373,-.3067674,.52581757,.28187051,92376,.49303976,-1.6478958,-.26299345,-.58994246,.49303976,,-1.6478958,,-.26299345,,-.58994246,,.28187051,
6797,79,1,2,0,,,,,,,,,,,-2.5781162,77015,,,,,,,,,,,,,,-2.5781162
6798,79,1,2,0,,,,,,,,,,,.79856348,129937,,,,,,,,,,,,,,.79856348
6799,79,2,1,110782,-1.0070715,-.77531022,-.82977021,.013544288,.24285673,.13460657,-.92908043,-.76616335,.11331072,-.69662184,-.79616976,108178,-1.1402344,-.7996428,-1.0238721,.3595008,-1.1402344,,-.7996428,,-1.0238721,,.3595008,,-.79616976,
6800,79,1,1,99104,.77616024,1.2994641,.44817206,.013544288,.24285673,.61977375,1.3156612,.999183,1.8986427,1.2389072,1.024078,92376,.71191716,1.8434615,2.5125289,.46680546,.71191716,,1.8434615,,2.5125289,,.46680546,,1.024078,
6801,79,1,1,120618,-.76394802,.71547997,-.75889921,-.23390535,.11994154,-.058608696,-.22186953,-.37803483,.58252949,.34658071,-.57234466,113423,-.94050115,.3699356,.2640726,-.011992571,-.94050115,,.3699356,,.2640726,,-.011992571,,-.57234466,
6802,79,2,1,117091,-.44506612,-.4676387,.57249063,.84798557,-.051299799,-.35429129,-1.3453387,-.54146045,-.9422189,-1.3701791,1.5411958,108178,.44424248,-.72194934,-2.1834028,-.1821827,.44424248,,-.72194934,,-2.1834028,,-.1821827,,1.5411958,
6803,79,1,1,227702,1.5704184,1.6058408,1.0833757,.67685145,.92707282,.45498297,.98523849,.65281516,1.6595753,1.0595703,.92782676,197973,1.791528,2.0535765,2.0881884,.67910933,1.791528,,2.0535765,,2.0881884,,.67910933,,.92782676,
6804,79,2,2,132821,-1.5384808,-.60856348,-1.4816848,-1.2757142,-2.4107103,-1.2762119,-.75892025,-.98161721,-.64359885,-.9930858,-2.4436688,128071,-2.4254293,-1.8258164,-1.1465691,-2.2474241,,-2.4254293,,-1.8258164,,-1.1465691,,-2.2474241,,-2.4436688
6805,79,1,1,115459,.36832434,-.32967448,.33264226,.53429502,.40684345,.93940574,-.24118184,.11823668,.34059292,1.0287162,.99665302,109150,.91287291,.051796738,.38270238,.97519928,.91287291,,.051796738,,.38270238,,.97519928,,.99665302,
6806,79,1,1,83368,-.88919127,-.74489802,-.64132798,-1.5248255,-2.1110632,-2.2644608,1.0526775,-.60481203,-.60459757,.32194114,.40746358,74473,-1.5562723,-1.6639163,.73642856,-2.9248958,-1.5562723,,-1.6639163,,.73642856,,-2.9248958,,.40746358,
6807,79,1,2,73389,.71971476,.75845504,1.1408924,.96017134,.70953673,.83158481,.48130497,.38547888,-.38491824,-.79066849,1.7116613,71983,1.4225724,.74692625,-.21362086,1.0950527,,1.4225724,,.74692625,,-.21362086,,1.0950527,,1.7116613
6808,79,1,1,98231,.40783116,1.6803032,1.2068465,.50013441,.39773554,.88717645,-.22919767,1.4344287,-.14047912,1.312619,-2.0699244,93664,1.612048,1.9728978,.25297779,.7461409,1.612048,,1.9728978,,.25297779,,.7461409,,-2.0699244,
6809,79,1,1,109558,-.7028082,.70802486,.24791877,.10591244,.23043381,-.052360479,-.58227921,.12773921,-.40180603,.32194114,-1.4452505,97868,.028569143,.4956319,-.60313928,.056481682,.028569143,,.4956319,,-.60313928,,.056481682,,-1.4452505,
6810,79,1,2,120878,-.64183879,-.87999326,-.48766586,-2.1418276,-1.0551317,-1.2503841,-1.3453387,-.43861863,-.9422189,-.67251337,-.86269563,115424,-1.8594162,-1.2333477,-1.5186604,-1.6672723,,-1.8594162,,-1.2333477,,-1.5186604,,-1.6672723,,-.86269563
6811,79,1,1,98231,1.9219533,.45439619,1.6071364,1.0622833,-.15733509,.14428511,.20628956,1.2983427,-.11655102,1.2779746,.18802555,93664,2.8516202,1.0981866,.65912795,-.1343939,2.8516202,,1.0981866,,.65912795,,-.1343939,,.18802555,
6812,79,1,2,131879,-.90286362,-1.1915323,-.51870722,-2.340872,-2.0866408,-1.6710492,-1.6689998,-1.4813579,-1.2225342,-1.3317188,.15206373,114303,-2.2158599,-2.4538417,-2.0441926,-2.4753239,,-2.2158599,,-2.4538417,,-2.0441926,,-2.4753239,,.15206373
6813,79,2,1,128430,-.98504931,-1.1605816,-1.3369198,-1.0361418,-.53919637,-.60135645,-1.1733788,-.37509221,-.961968,-1.3792338,.039929777,117256,-2.0612543,-1.2259496,-1.9074398,-.72047603,-2.0612543,,-1.2259496,,-1.9074398,,-.72047603,,.039929777,
6814,79,2,2,123219,-.75293946,-.77810121,-.68193531,-1.2518101,-1.5488538,-1.2906331,-1.0197573,-1.088746,-.49112341,-1.0373406,.19804369,117924,-1.6428277,-1.6325583,-1.2391405,-1.8468339,,-1.6428277,,-1.6325583,,-1.2391405,,-1.8468339,,.19804369
6815,79,1,1,121152,-.64819771,-1.1164662,-.32945678,-.24722278,-.53851724,-1.4302365,-.37122196,.13191515,-.025522882,.36661765,.66604292,105390,-.54995537,-.61351222,-.28465277,-1.4324521,-.54995537,,-.61351222,,-.28465277,,-1.4324521,,.66604292,
6816,79,1,2,131879,.74860984,-.28130156,.88412631,.92791939,1.127695,1.5430027,-1.3881204,1.2638819,.021431351,.2857151,1.4807199,114303,1.5634875,1.0796591,-1.0426319,1.770133,,1.5634875,,1.0796591,,-1.0426319,,1.770133,,1.4807199
6817,79,1,2,74185,1.8176295,1.3255258,1.1361327,1.1849853,.17830704,.0021235454,-.59793073,1.9213289,.017905144,.7663157,.22371934,72763,2.4779849,2.2994814,-.13290186,-.18268681,,2.4779849,,2.2994814,,-.13290186,,-.18268681,,.22371934
6818,79,1,2,130457,.17055407,.9957785,.62715685,.2587201,.59826487,-.16756943,-.82023066,.11823668,-.11632559,-.16492653,1.6043237,125646,.58005887,.94183046,-.74720275,.088283099,,.58005887,,.94183046,,-.74720275,,.088283099,,1.6043237
6819,79,2,1,127896,-.9266628,-.42046395,-.38396421,.39702949,-.20667097,-.86720562,.28451899,-.61548972,.25318989,.63901752,.84194231,124880,-.34000027,-.63389575,.42368549,-.70026171,-.34000027,,-.63389575,,.42368549,,-.70026171,,.84194231,
6820,79,1,2,226918,-1.4491166,-1.1340367,-1.0730121,-1.1745714,-.20039551,.34291577,-.84124899,-1.4683915,-.91636956,-1.2970945,.22514236,222569,-2.2154481,-1.9891173,-1.5440012,.35292009,,-2.2154481,,-1.9891173,,-1.5440012,,.35292009,,.22514236
6823,79,1,2,143443,1.297588,.97297806,1.3420793,.60193956,.66605294,.65758413,-.1878292,-.060580418,-1.146402,-1.0520583,-.26477021,138153,1.6258852,.46218848,-1.0157506,.8609845,,1.6258852,,.46218848,,-1.0157506,,.8609845,,-.26477021
6824,79,1,1,137270,-.066264607,-.74437159,-1.1243631,-.92718476,.017964998,.32220113,-.49801588,-.98654479,.2982285,.10647377,-.44754001,119348,-1.2786171,-1.0026923,.019399734,.26698753,-1.2786171,,-1.0026923,,.019399734,,.26698753,,-.44754001,
6825,79,1,2,118846,-.23406932,-.89678204,-1.5039728,-1.0043393,-1.6898338,-1.5274699,-1.3899821,-.94073838,-1.0340487,-1.2387305,-.36386234,105263,-1.7293409,-1.6689713,-1.8326839,-2.1603138,,-1.7293409,,-1.6689713,,-1.8326839,,-2.1603138,,-.36386234
6826,79,1,2,138955,.25979251,1.8966384,1.6437973,1.141363,.14869685,.22819945,-.1878292,1.7476692,-.14770962,.33790115,.6681807,133831,1.9586942,2.3084328,-.2597757,.12668805,,1.9586942,,2.3084328,,-.2597757,,.12668805,,.6681807
6828,79,1,2,114493,-.19187407,-.96911097,-.32192582,-.35649595,-.59390134,.21038978,-1.110947,-1.0389863,-.1883112,-.44299212,-1.4061916,101843,-.53428811,-1.4224484,-.96576655,-.081975907,,-.53428811,,-1.4224484,,-.96576655,,-.081975907,,-1.4061916
6829,79,1,2,0,,,,,,,,,,,1.6462272,101843,,,,,,,,,,,,,,1.6462272
6832,79,1,2,0,,,,,,,,,,,-1.0162911,121749,,,,,,,,,,,,,,-1.0162911
6833,79,2,1,0,,,,,,,,,,,.36528844,248982,,,,,,,,,,,,,.36528844,
6834,79,2,1,272708,-.044553064,-1.095293,-1.4131224,-1.0043393,-1.5109656,-1.2543652,-.53396678,-.74065596,-.9336043,-.95493782,-.74446124,248982,-1.5579357,-1.6871543,-1.0472883,-1.8126205,-1.5579357,,-1.6871543,,-1.0472883,,-1.8126205,,-.74446124,
6835,79,1,2,294542,-.42275673,-.99240094,1.3143575,-.29242969,1.5553718,-.38896444,-.58861113,-.088519573,-.91593295,-.7074914,-1.9932876,283680,.27389672,-.36753491,-1.3895645,.59875691,,.27389672,,-.36753491,,-1.3895645,,.59875691,,-1.9932876
6836,79,1,1,245003,-.57045633,-.78727531,-.86226422,-1.1961854,-1.1214658,-.67634922,-1.3707588,-1.1871389,-1.0144628,-1.3532096,-.82666874,213127,-1.6508342,-1.7124864,-1.8607658,-1.1121889,-1.6508342,,-1.7124864,,-1.8607658,,-1.1121889,,-.82666874,
6837,79,2,1,227116,.2291071,.50046444,.60361749,.9212814,.23043381,.52470917,-1.5440184,-.70946217,-.60459757,1.0017184,1.164058,212051,1.3653156,-.1325454,-1.0118484,.51726341,1.3653156,,-.1325454,,-1.0118484,,.51726341,,1.164058,
6838,79,2,1,205468,-.13771529,.080596924,-.53843158,-.15324955,1.3153958,.49580452,-1.1573629,.48899567,-.41181505,-.6098814,.9361257,199518,-.58946985,.76635134,-1.4027995,1.0345415,-.58946985,,.76635134,,-1.4027995,,1.0345415,,.9361257,
6839,79,2,2,194935,.77190131,-.39688027,.50955313,.31455016,-.93885136,-.62730098,-.85755241,.1494441,-.20969193,.3238253,.82284361,191760,1.019649,-.30317661,-.52622485,-1.0896256,,1.019649,,-.30317661,,-.52622485,,-1.0896256,,.82284361
6840,79,2,1,239854,.82911968,-.2903204,1.1972054,.68555409,-1.2257723,-.26977828,-.0074871802,-.7365188,-.26651537,1.8108836,.071368635,235592,2.0211256,-1.0871484,.74549484,-.86915886,2.0211256,,-1.0871484,,.74549484,,-.86915886,,.071368635,
6841,79,2,1,279726,.45124343,-.3448332,-.2111773,.76235247,.29305437,-1.2304879,.45401281,.40842456,-.034416955,.17694263,1.0221801,279507,.51289541,.28187734,.21969034,-.845828,.51289541,,.28187734,,.21969034,,-.845828,,1.0221801,
6842,79,2,2,174294,.64442259,1.2217817,1.1361327,1.1849853,.55733663,.69327688,.2971608,1.9213289,-.62667513,-.11838244,2.078932,170060,1.7698202,1.9634552,-.34068114,.77915394,,1.7698202,,1.9634552,,-.34068114,,.77915394,,2.078932
6843,79,2,1,211609,.45230144,.97073519,1.1201601,1.3000917,.36736539,.14476974,-.39253473,.84312302,-.73666257,.81095052,.41387874,189331,1.9626501,1.1178485,-.48557892,.24728675,1.9626501,,1.1178485,,-.48557892,,.24728675,,.41387874,
6844,79,2,1,183454,.52254826,.33790132,.75586551,.42648566,1.4374826,.14744815,-.06975919,1.8273782,-.17233771,1.8427465,.19429283,178141,1.3934795,1.8213769,.38741365,.7033698,1.3934795,,1.8213769,,.38741365,,.7033698,,.19429283,
6845,79,2,2,205632,.23673117,-1.3596994,-.4221693,-.14175165,.043155212,-.23835574,-1.2480428,-.50463736,-.58274835,-1.1010157,-.61348462,198276,-.42053184,-1.1014252,-1.634106,-.12584491,,-.42053184,,-1.1014252,,-1.634106,,-.12584491,,-.61348462
6846,79,2,1,190205,-.21452405,-.87904894,-.46464387,-1.6492622,-1.8219798,-2.4852962,-1.5704352,-.47193894,-1.6720213,-1.4097115,-.75071299,175726,-1.4411447,-1.497414,-2.3534334,-3.0800154,-1.4411447,,-1.497414,,-2.3534334,,-3.0800154,,-.75071299,
6847,79,2,2,0,,,,,,,,,,,-.31304011,210350,,,,,,,,,,,,,,-.31304011
6848,79,1,2,262984,1.1594055,.9957785,.72532839,.2587201,1.5553718,1.0501032,.45367676,1.152018,-.57324409,-.16492653,1.1606739,253286,1.1080967,1.5993662,-.018494604,1.5658251,,1.1080967,,1.5993662,,-.018494604,,1.5658251,,1.1606739
6849,79,2,1,190205,-.7864117,.84417391,.52467549,.093330242,.24178408,.045788281,-1.37187,-.36342186,.45872408,-.6203872,1.5456941,175726,-.15779436,.56258708,-1.0887715,.14601846,-.15779436,,.56258708,,-1.0887715,,.14601846,,1.5456941,
6850,79,2,1,182604,1.2047035,1.6565186,1.5430604,.41442198,.7347129,.34188744,-.27618414,.66909182,.60288,1.8828069,1.2555683,179283,2.1220226,1.8409871,.96648216,.41753566,2.1220226,,1.8409871,,.96648216,,.41753566,,1.2555683,
6851,79,2,1,0,,,,,,,,,,,.51412725,178141,,,,,,,,,,,,,.51412725,
6852,79,2,2,250560,.68710339,.64122939,.90536648,.67685145,.66115689,.73229152,-1.0054402,.8468309,-.55004197,.047871087,.34181032,239862,1.3854136,1.0793805,-1.0438129,.84078062,,1.3854136,,1.0793805,,-1.0438129,,.84078062,,.34181032
6853,79,2,1,202782,.3757109,.71440256,.44828427,.85589749,1.3367281,-1.96018,-.19530104,.78758949,-.44357139,.50393569,.17299496,189331,1.0130248,1.509877,-.44001383,-1.0052689,1.0130248,,1.509877,,-.44001383,,-1.0052689,,.17299496,
6854,79,2,2,174294,-.0079512689,-.051029686,.22268239,.32637915,1.327472,.35771534,-.7252298,.36531886,-.70958626,-.88674062,.88702983,170060,.15840584,.50163633,-1.4089607,1.0119891,,.15840584,,.50163633,,-1.4089607,,1.0119891,,.88702983
6855,79,2,2,187493,.0012399323,1.3364581,.88869357,.85589749,1.3367281,.34969333,-.59314847,1.7851049,-.44357139,-.82026541,.35324526,183334,.91136986,2.3400164,-1.2823066,.89648402,,.91136986,,2.3400164,,-1.2823066,,.89648402,,.35324526
6856,79,1,2,0,,,,,,,,,,,.87123042,335052,,,,,,,,,,,,,,.87123042
6857,79,1,1,321916,-1.2276818,-.71509367,-.24226791,-.50461924,1.3217831,.25155076,-.7730152,-.28789061,-1.1529855,-1.3795875,-1.3674114,280033,-1.264725,-.51522255,-1.9103103,1.0434666,-1.264725,,-.51522255,,-1.9103103,,1.0434666,,-1.3674114,
6858,79,2,2,244488,-.94870377,-1.3073664,-.97215217,-.41869402,-1.5488538,-.37234029,-.80730784,-1.2955505,.16527863,-.09535753,.5782975,233983,-1.2473012,-2.0062275,-.47006333,-1.0017598,,-1.2473012,,-2.0062275,,-.47006333,,-1.0017598,,.5782975
6859,79,2,1,213880,-.2645992,.49167943,.43474957,1.3000917,.36736539,.24085017,.88428199,.34499043,1.2930783,.52197617,1.9714003,191363,.86073881,.88801968,1.2719588,.46868318,.86073881,,.88801968,,1.2719588,,.46868318,,1.9714003,
